Year,Month,Day,Daily global solar exposure (MJ/m*m)
2011,5,13,11.5
2011,5,14,11.7
2011,5,15,12.8
2011,5,16,12.7
2011,5,17,12.1
2011,5,18,11.9
2011,5,19,10.5
2011,5,20,11.8
2011,5,21,11.5
2011,5,22,9.6
2011,5,23,10.3
2011,5,24,6.2
2011,5,25,4.0
2011,5,26,7.7
2011,5,27,8.9
2011,5,28,7.9
2011,5,29,4.8
2011,5,30,2.1
2011,5,31,4.7
2011,6,1,6.5
2011,6,2,9.6
2011,6,3,10.5
2011,6,4,6.2
2011,6,5,10.8
2011,6,6,9.4
2011,6,7,10.1
2011,6,8,11.1
2011,6,9,10.5
2011,6,10,6.0
2011,6,11,6.7
2011,6,12,5.1
2011,6,13,5.1
2011,6,14,4.1
2011,6,15,4.8
2011,6,16,6.1
2011,6,17,9.5
2011,6,18,10.2
2011,6,19,10.3
2011,6,20,10.2
2011,6,21,9.3
2011,6,22,10.3
2011,6,23,10.0
2011,6,24,10.3
2011,6,25,9.6
2011,6,26,10.5
2011,6,27,9.2
2011,6,28,5.5
2011,6,29,6.9
2011,6,30,5.9
2011,7,1,6.8
2011,7,2,9.8
2011,7,3,10.0
2011,7,4,5.7
2011,7,5,10.5
2011,7,6,10.3
2011,7,7,10.5
2011,7,8,11.0
2011,7,9,10.8
2011,7,10,10.9
2011,7,11,10.9
2011,7,12,11.0
2011,7,13,2.9
2011,7,14,10.6
2011,7,15,7.2
2011,7,16,5.5
2011,7,17,5.7
2011,7,18,9.3
2011,7,19,8.3
2011,7,20,4.0
2011,7,21,2.2
2011,7,22,2.9
2011,7,23,7.7
2011,7,24,9.0
2011,7,25,9.4
2011,7,26,10.9
2011,7,27,10.3
2011,7,28,12.3
2011,7,29,12.8
2011,7,30,12.9
2011,7,31,11.3
2011,8,1,12.9
2011,8,2,12.9
2011,8,3,10.5
2011,8,4,13.1
2011,8,5,12.5
2011,8,6,9.1
2011,8,7,8.6
2011,8,8,10.1
2011,8,9,8.7
2011,8,10,12.5
2011,8,11,10.5
2011,8,12,7.9
2011,8,13,12.1
2011,8,14,9.0
2011,8,15,10.3
2011,8,16,12.3
2011,8,17,5.7
2011,8,18,14.7
2011,8,19,5.9
2011,8,20,12.2
2011,8,21,9.7
2011,8,22,8.8
2011,8,23,8.2
2011,8,24,15.5
2011,8,25,17.1
2011,8,26,16.1
2011,8,27,8.5
2011,8,28,14.8
2011,8,29,16.6
2011,8,30,11.3
2011,8,31,15.6
2011,9,1,12.8
2011,9,2,10.0
2011,9,3,14.3
2011,9,4,17.0
2011,9,5,15.6
2011,9,6,17.2
2011,9,7,17.3
2011,9,8,7.3
2011,9,9,3.9
2011,9,10,15.9
2011,9,11,14.9
2011,9,12,17.2
2011,9,13,19.7
2011,9,14,19.6
2011,9,15,16.2
2011,9,16,16.5
2011,9,17,19.3
2011,9,18,19.3
2011,9,19,18.4
2011,9,20,18.1
2011,9,21,20.9
2011,9,22,21.2
2011,9,23,20.6
2011,9,24,6.7
2011,9,25,3.1
2011,9,26,15.8
2011,9,27,19.9
2011,9,28,6.4
2011,9,29,14.0
2011,9,30,20.2
2011,10,1,12.0
2011,10,2,7.6
2011,10,3,15.8
2011,10,4,8.8
2011,10,5,17.7
2011,10,6,8.4
2011,10,7,14.3
2011,10,8,11.0
2011,10,9,16.4
2011,10,10,22.2
2011,10,11,20.7
2011,10,12,21.8
2011,10,13,13.6
2011,10,14,4.3
2011,10,15,17.9
2011,10,16,26.3
2011,10,17,20.2
2011,10,18,21.4
2011,10,19,27.0
2011,10,20,27.4
2011,10,21,27.0
2011,10,22,24.1
2011,10,23,24.1
2011,10,24,27.1
2011,10,25,4.2
2011,10,26,5.8
2011,10,27,8.6
2011,10,28,19.6
2011,10,29,14.2
2011,10,30,18.7
2011,10,31,22.7
2011,11,1,16.4
2011,11,2,24.9
2011,11,3,11.9
2011,11,4,20.2
2011,11,5,29.5
2011,11,6,17.8
2011,11,7,21.7
2011,11,8,22.1
2011,11,9,25.2
2011,11,10,13.3
2011,11,11,28.6
2011,11,12,25.6
2011,11,13,21.7
2011,11,14,26.4
2011,11,15,29.5
2011,11,16,4.8
2011,11,17,3.6
2011,11,18,22.0
2011,11,19,29.1
2011,11,20,17.3
2011,11,21,11.1
2011,11,22,2.8
2011,11,23,2.6
2011,11,24,3.1
2011,11,25,3.1
2011,11,26,18.8
2011,11,27,29.0
2011,11,28,32.1
2011,11,29,23.1
2011,11,30,12.7
2011,12,1,20.5
2011,12,2,20.3
2011,12,3,31.7
2011,12,4,13.1
2011,12,5,17.1
2011,12,6,9.2
2011,12,7,13.5
2011,12,8,12.8
2011,12,9,17.5
2011,12,10,16.0
2011,12,11,13.1
2011,12,12,5.7
2011,12,13,17.1
2011,12,14,18.7
2011,12,15,22.7
2011,12,16,13.8
2011,12,17,21.3
2011,12,18,20.4
2011,12,19,5.8
2011,12,20,18.1
2011,12,21,16.3
2011,12,22,11.7
2011,12,23,18.1
2011,12,24,25.9
2011,12,25,30.5
2011,12,26,15.2
2011,12,27,18.1
2011,12,28,26.2
2011,12,29,24.4
2011,12,30,26.6
2011,12,31,21.3
2012,1,1,34.0
2012,1,2,32.9
2012,1,3,32.2
2012,1,4,23.9
2012,1,5,19.9
2012,1,6,7.9
2012,1,7,33.0
2012,1,8,22.5
2012,1,9,32.3
2012,1,10,31.0
2012,1,11,32.1
2012,1,12,32.5
2012,1,13,32.7
2012,1,14,9.9
2012,1,15,20.1
2012,1,16,23.2
2012,1,17,32.0
2012,1,18,29.7
2012,1,19,24.4
2012,1,20,21.8
2012,1,21,9.0
2012,1,22,19.3
2012,1,23,23.9
2012,1,24,14.8
2012,1,25,5.8
2012,1,26,17.9
2012,1,27,11.5
2012,1,28,21.2
2012,1,29,27.5
2012,1,30,24.8
2012,1,31,16.0
2012,2,1,5.9
2012,2,2,2.7
2012,2,3,4.4
2012,2,4,21.0
2012,2,5,29.9
2012,2,6,21.5
2012,2,7,5.7
2012,2,8,6.6
2012,2,9,17.3
2012,2,10,18.1
2012,2,11,16.2
2012,2,12,23.6
2012,2,13,13.4
2012,2,14,20.7
2012,2,15,24.2
2012,2,16,27.5
2012,2,17,19.1
2012,2,18,21.4
2012,2,19,24.9
2012,2,20,19.2
2012,2,21,17.8
2012,2,22,22.4
2012,2,23,26.9
2012,2,24,27.3
2012,2,25,25.5
2012,2,26,11.5
2012,2,27,17.7
2012,2,28,16.2
2012,2,29,3.5
2012,3,1,8.4
2012,3,2,2.6
2012,3,3,2.9
2012,3,4,20.8
2012,3,5,25.4
2012,3,6,18.3
2012,3,7,6.1
2012,3,8,6.0
2012,3,9,24.6
2012,3,10,24.0
2012,3,11,22.6
2012,3,12,7.2
2012,3,13,23.3
2012,3,14,21.7
2012,3,15,18.9
2012,3,16,21.2
2012,3,17,2.3
2012,3,18,10.4
2012,3,19,10.4
2012,3,20,11.5
2012,3,21,15.9
2012,3,22,2.2
2012,3,23,22.8
2012,3,24,23.0
2012,3,25,11.1
2012,3,26,13.9
2012,3,27,16.0
2012,3,28,4.4
2012,3,29,15.1
2012,3,30,14.1
2012,3,31,19.5
2012,4,1,18.2
2012,4,2,18.4
2012,4,3,18.2
2012,4,4,19.3
2012,4,5,17.1
2012,4,6,18.1
2012,4,7,18.8
2012,4,8,9.4
2012,4,9,19.2
2012,4,10,16.8
2012,4,11,11.4
2012,4,12,15.0
2012,4,13,17.8
2012,4,14,14.5
2012,4,15,13.1
2012,4,16,15.6
2012,4,17,4.0
2012,4,18,3.2
2012,4,19,8.0
2012,4,20,15.6
2012,4,21,12.0
2012,4,22,9.4
2012,4,23,2.8
2012,4,24,11.4
2012,4,25,15.7
2012,4,26,12.8
2012,4,27,14.4
2012,4,28,11.9
2012,4,29,5.7
2012,4,30,9.4
2012,5,1,14.6
2012,5,2,14.9
2012,5,3,14.7
2012,5,4,15.2
2012,5,5,12.7
2012,5,6,15.3
2012,5,7,9.7
2012,5,8,13.7
2012,5,9,13.6
2012,5,10,13.4
2012,5,11,8.6
2012,5,12,11.6
2012,5,13,12.7
2012,5,14,12.3
2012,5,15,12.5
2012,5,16,12.4
2012,5,17,12.4
2012,5,18,12.2
2012,5,19,12.0
2012,5,20,8.5
2012,5,21,11.5
2012,5,22,11.7
2012,5,23,11.6
2012,5,24,4.0
2012,5,25,6.8
2012,5,26,11.0
2012,5,27,10.3
2012,5,28,10.4
2012,5,29,5.6
2012,5,30,8.4
2012,5,31,7.0
2012,6,1,7.3
2012,6,2,4.2
2012,6,3,2.5
2012,6,4,9.9
2012,6,5,7.2
2012,6,6,7.9
2012,6,7,10.7
2012,6,8,10.7
2012,6,9,10.7
2012,6,10,5.9
2012,6,11,2.8
2012,6,12,6.3
2012,6,13,6.9
2012,6,14,9.0
2012,6,15,7.5
2012,6,16,2.8
2012,6,17,10.3
2012,6,18,10.3
2012,6,19,10.3
2012,6,20,10.1
2012,6,21,6.1
2012,6,22,3.9
2012,6,23,10.2
2012,6,24,10.2
2012,6,25,10.2
2012,6,26,3.8
2012,6,27,8.8
2012,6,28,7.6
2012,6,29,9.4
2012,6,30,10.1
2012,7,1,7.2
2012,7,2,10.1
2012,7,3,10.4
2012,7,4,9.1
2012,7,5,5.7
2012,7,6,7.1
2012,7,7,6.8
2012,7,8,9.7
2012,7,9,10.8
2012,7,10,8.2
2012,7,11,11.1
2012,7,12,3.8
2012,7,13,9.2
2012,7,14,11.3
2012,7,15,11.4
2012,7,16,11.5
2012,7,17,11.6
2012,7,18,11.5
2012,7,19,9.3
2012,7,20,11.9
2012,7,21,5.9
2012,7,22,7.8
2012,7,23,7.9
2012,7,24,4.6
2012,7,25,12.4
2012,7,26,5.3
2012,7,27,12.4
2012,7,28,12.4
2012,7,29,10.9
2012,7,30,13.1
2012,7,31,8.9
2012,8,1,11.3
2012,8,2,13.2
2012,8,3,11.5
2012,8,4,13.5
2012,8,5,11.6
2012,8,6,13.8
2012,8,7,14.0
2012,8,8,14.1
2012,8,9,12.2
2012,8,10,8.2
2012,8,11,7.1
2012,8,12,8.6
2012,8,13,14.9
2012,8,14,12.3
2012,8,15,9.8
2012,8,16,15.0
2012,8,17,11.2
2012,8,18,14.4
2012,8,19,15.8
2012,8,20,16.4
2012,8,21,16.7
2012,8,22,14.2
2012,8,23,15.1
2012,8,24,17.3
2012,8,25,17.5
2012,8,26,17.6
2012,8,27,16.3
2012,8,28,17.7
2012,8,29,12.8
2012,8,30,18.4
2012,8,31,16.6
2012,9,1,13.4
2012,9,2,17.3
2012,9,3,17.7
2012,9,4,16.9
2012,9,5,18.0
2012,9,6,18.3
2012,9,7,14.3
2012,9,8,18.6
2012,9,9,19.0
2012,9,10,19.2
2012,9,11,16.5
2012,9,12,18.9
2012,9,13,7.1
2012,9,14,20.2
2012,9,15,15.5
2012,9,16,20.4
2012,9,17,14.8
2012,9,18,16.4
2012,9,19,18.8
2012,9,20,20.5
2012,9,21,12.1
2012,9,22,21.7
2012,9,23,22.5
2012,9,24,22.4
2012,9,25,12.1
2012,9,26,19.6
2012,9,27,19.0
2012,9,28,18.6
2012,9,29,18.8
2012,9,30,24.1
2012,10,1,19.2
2012,10,2,20.1
2012,10,3,23.6
2012,10,4,24.0
2012,10,5,24.1
2012,10,6,3.8
2012,10,7,24.7
2012,10,8,17.3
2012,10,9,18.4
2012,10,10,25.5
2012,10,11,7.5
2012,10,12,7.4
2012,10,13,22.5
2012,10,14,20.6
2012,10,15,26.7
2012,10,16,24.7
2012,10,17,26.1
2012,10,18,21.6
2012,10,19,23.4
2012,10,20,26.9
2012,10,21,11.0
2012,10,22,18.6
2012,10,23,24.2
2012,10,24,27.7
2012,10,25,25.1
2012,10,26,3.4
2012,10,27,26.6
2012,10,28,14.5
2012,10,29,25.1
2012,10,30,26.7
2012,10,31,29.2
2012,11,1,11.5
2012,11,2,28.5
2012,11,3,5.8
2012,11,4,23.4
2012,11,5,27.2
2012,11,6,20.6
2012,11,7,6.6
2012,11,8,14.1
2012,11,9,24.4
2012,11,10,15.1
2012,11,11,29.0
2012,11,12,29.4
2012,11,13,28.6
2012,11,14,8.2
2012,11,15,22.2
2012,11,16,2.4
2012,11,17,19.2
2012,11,18,26.2
2012,11,19,20.4
2012,11,20,18.0
2012,11,21,25.5
2012,11,22,6.7
2012,11,23,18.6
2012,11,24,25.6
2012,11,25,31.2
2012,11,26,19.9
2012,11,27,17.5
2012,11,28,4.4
2012,11,29,26.9
2012,11,30,25.0
2012,12,1,17.5
2012,12,2,13.1
2012,12,3,10.8
2012,12,4,33.1
2012,12,5,33.1
2012,12,6,33.4
2012,12,7,13.6
2012,12,8,31.0
2012,12,9,20.5
2012,12,10,11.0
2012,12,11,9.2
2012,12,12,25.6
2012,12,13,33.7
2012,12,14,15.7
2012,12,15,6.7
2012,12,16,24.4
2012,12,17,8.2
2012,12,18,32.6
2012,12,19,25.0
2012,12,20,20.0
2012,12,21,13.9
2012,12,22,18.5
2012,12,23,30.9
2012,12,24,24.7
2012,12,25,2.6
2012,12,26,17.2
2012,12,27,27.9
2012,12,28,31.1
2012,12,29,25.0
2012,12,30,17.0
2012,12,31,33.7
2013,1,1,31.6
2013,1,2,15.5
2013,1,3,23.7
2013,1,4,33.5
2013,1,5,33.5
2013,1,6,33.0
2013,1,7,26.4
2013,1,8,27.9
2013,1,9,24.3
2013,1,10,15.6
2013,1,11,32.1
2013,1,12,9.7
2013,1,13,4.8
2013,1,14,26.8
2013,1,15,23.0
2013,1,16,29.4
2013,1,17,31.1
2013,1,18,26.6
2013,1,19,10.7
2013,1,20,5.5
2013,1,21,15.9
2013,1,22,21.0
2013,1,23,8.8
2013,1,24,26.1
2013,1,25,28.5
2013,1,26,21.7
2013,1,27,3.4
2013,1,28,2.5
2013,1,29,20.0
2013,1,30,18.7
2013,1,31,29.4
2013,2,1,8.2
2013,2,2,3.8
2013,2,3,18.1
2013,2,4,23.9
2013,2,5,22.8
2013,2,6,28.3
2013,2,7,30.3
2013,2,8,28.8
2013,2,9,24.9
2013,2,10,24.4
2013,2,11,4.7
2013,2,12,6.8
2013,2,13,18.7
2013,2,14,23.1
2013,2,15,18.1
2013,2,16,17.7
2013,2,17,24.2
2013,2,18,20.0
2013,2,19,24.9
2013,2,20,22.0
2013,2,21,21.9
2013,2,22,15.4
2013,2,23,3.6
2013,2,24,20.5
2013,2,25,21.3
2013,2,26,21.2
2013,2,27,23.4
2013,2,28,6.0
2013,3,1,3.1
2013,3,2,8.1
2013,3,3,12.0
2013,3,4,23.5
2013,3,5,21.8
2013,3,6,19.6
2013,3,7,25.7
2013,3,8,19.4
2013,3,9,20.8
2013,3,10,24.0
2013,3,11,18.3
2013,3,12,16.9
2013,3,13,24.5
2013,3,14,6.8
2013,3,15,5.9
2013,3,16,23.0
2013,3,17,21.8
2013,3,18,22.9
2013,3,19,18.5
2013,3,20,18.5
2013,3,21,19.5
2013,3,22,14.8
2013,3,23,17.5
2013,3,24,21.9
2013,3,25,20.4
2013,3,26,15.3
2013,3,27,20.3
2013,3,28,15.7
2013,3,29,17.2
2013,3,30,20.2
2013,3,31,12.1
2013,4,1,17.0
2013,4,2,20.5
2013,4,3,5.2
2013,4,4,9.1
2013,4,5,11.7
2013,4,6,11.6
2013,4,7,15.9
2013,4,8,15.2
2013,4,9,15.1
2013,4,10,17.4
2013,4,11,18.6
2013,4,12,13.0
2013,4,13,17.7
2013,4,14,17.7
2013,4,15,14.6
2013,4,16,6.8
2013,4,17,12.7
2013,4,18,15.6
2013,4,19,14.6
2013,4,20,4.5
2013,4,21,15.8
2013,4,22,14.7
2013,4,23,14.9
2013,4,24,16.0
2013,4,25,15.7
2013,4,26,15.3
2013,4,27,15.1
2013,4,28,15.2
2013,4,29,14.2
2013,4,30,9.7
2013,5,1,12.6
2013,5,2,12.5
2013,5,3,14.9
2013,5,4,11.1
2013,5,5,13.8
2013,5,6,12.8
2013,5,7,9.1
2013,5,8,9.8
2013,5,9,13.6
2013,5,10,13.4
2013,5,11,11.0
2013,5,12,12.3
2013,5,13,8.7
2013,5,14,10.9
2013,5,15,12.6
2013,5,16,10.9
2013,5,17,12.5
2013,5,18,12.5
2013,5,19,12.3
2013,5,20,11.5
2013,5,21,10.1
2013,5,22,5.2
2013,5,23,3.6
2013,5,24,7.5
2013,5,25,11.5
2013,5,26,11.5
2013,5,27,8.5
2013,5,28,6.9
2013,5,29,10.2
2013,5,30,10.1
2013,5,31,10.3
2013,6,1,7.0
2013,6,2,2.9
2013,6,3,11.1
2013,6,4,10.5
2013,6,5,8.6
2013,6,6,6.8
2013,6,7,6.6
2013,6,8,6.5
2013,6,9,8.8
2013,6,10,7.5
2013,6,11,9.8
2013,6,12,3.1
2013,6,13,10.1
2013,6,14,8.2
2013,6,15,8.4
2013,6,16,10.1
2013,6,17,8.1
2013,6,18,10.0
2013,6,19,6.8
2013,6,20,8.9
2013,6,21,8.2
2013,6,22,7.0
2013,6,23,2.9
2013,6,24,4.3
2013,6,25,3.2
2013,6,26,5.1
2013,6,27,6.9
2013,6,28,3.6
2013,6,29,3.1
2013,6,30,4.1
